"	동대문공원","	서울특별시",중구,장충단로
"	을지로국제빌딩","	서울특별시",중구,남대문로
"	동대입구역","	서울특별시",중구,장충단로
"	신당역사거리","	서울특별시",중구,다산로
"	연세세브란스","	서울특별시",중구,통일로
"	회현역","	서울특별시",중구,퇴계로
"	을지로경기빌딩","	서울특별시",중구,남대문로10길
"	을지로2가","	서울특별시",중구,삼일대로
"	신세계본점6F","	서울특별시",중구,퇴계로
"	서울중앙우체국","	서울특별시",중구,소공로
"	한국프레스센터","	서울특별시",중구,세종대로
"	명동중앙로","	서울특별시",중구,명동길
"	약수역","	서울특별시",중구,다산로
"	중구저동","	서울특별시",중구,수표로
"	명동길","	서울특별시",중구,명동10길
"	소공로북창","	서울특별시",중구,세종대로18길
"	서소문로","	서울특별시",중구,서소문로
"	신당역","	서울특별시",중구,퇴계로
"	명동메트로","	서울특별시",중구,명동9가길
"	숭례문","	서울특별시",중구,세종대로
"	순화동더샵","	서울특별시",중구,칠패로
"	대한극장","	서울특별시",중구,퇴계로
"	소공동","	서울특별시",중구,소공로
"	무교동","	서울특별시",중구,무교로
"	문화일보","	서울특별시",중구,새문안로
"	태평로","	서울특별시",중구,세종대로
"	퍼시픽타워","	서울특별시",중구,세종대로9길
"	남산단암","	서울특별시",중구,소월로
"	황학캐슬","	서울특별시",중구,청계천로
"	서소문","	서울특별시",중구,서소문로
"	명동미래","	서울특별시",중구,명동
"	을지로삼화타워","	서울특별시",중구,을지로5길
"	소공로","	서울특별시",중구,남대문로7길
"	서소문배재","	서울특별시",중구,서소문로
"	을지로한국빌딩","	서울특별시",중구,을지로
"	순화동에이스","	서울특별시",중구,통일로
"	시청","	서울특별시",중구,을지로
"	시청플러스","	서울특별시",중구,을지로
"	충무로역","	서울특별시",중구,퇴계로
"	명동역","	서울특별시",중구,퇴계로
"	남산스테이트","	서울특별시",중구,퇴계로
"	명동입구","	서울특별시",중구,남대문로
"	강동역","	서울특별시",강동구,천호대로
"	둔촌동","	서울특별시",강동구,양재대로
"	천호로데오","	서울특별시",강동구,천호대로
"	천호이마트","	서울특별시",강동구,천호대로
"	길동역","	서울특별시",강동구,양재대로
"	상일동","	서울특별시",강동구,상일로10길
"	올림픽공원북문","	서울특별시",강동구,강동대로
"	천호역","	서울특별시",강동구,천호대로
"	명일이마트","	서울특별시",강동구,동남로75길
"	길동사거리","	서울특별시",강동구,양재대로
"	신도림","	서울특별시",구로구,경인로
"	구로디지털타워","	서울특별시",구로구,디지털로32길
"	오류동역","	서울특별시",구로구,경인로
"	구로디지털로","	서울특별시",구로구,디지털로33길
"	신세계아이앤씨","	서울특별시",구로구,디지털로31길
"	구로에이스","	서울특별시",구로구,디지털로
"	구로하이엔드","	서울특별시",구로구,디지털로26길
"	현대디큐브2F","	서울특별시",구로구,경인로
"	구로호텔","	서울특별시",구로구,디지털로32길
"	현대디큐브B2","	서울특별시",구로구,경인로
"	답십리역","	서울특별시",동대문구,천호대로
"	경희대삼거리","	서울특별시",동대문구,회기로
"	외대정문","	서울특별시",동대문구,이문로
"	신설동역","	서울특별시",동대문구,왕산로
"	회기역사거리","	서울특별시",동대문구,이문로
"	외대","	서울특별시",동대문구,휘경로
"	청량리역","	서울특별시",동대문구,왕산로40길
"	장한평역","	서울특별시",동대문구,장한로
"	경희대","	서울특별시",동대문구,경희대로
"	뚝섬역","	서울특별시",성동구,아차산로
"	황학사거리","	서울특별시",성동구,왕십리로
"	성수역","	서울특별시",성동구,성수이로
"	상왕십리역","	서울특별시",성동구,왕십리로
"	왕십리역","	서울특별시",성동구,왕십리로
"	엔터식스한양대","	서울특별시",성동구,왕십리로
"	한양대","	서울특별시",성동구,왕십리로
"	엔터식스","	서울특별시",성동구,왕십리광장로
"	성수이마트","	서울특별시",성동구,뚝섬로
"	이태원역","	서울특별시",용산구,이태원로
"	한강진역R","	서울특별시",용산구,이태원로
"	용산역써밋R","	서울특별시",용산구,한강대로
"	이촌","	서울특별시",용산구,이촌로
"	신용산역","	서울특별시",용산구,한강대로
"	용산파크타워","	서울특별시",용산구,서빙고로
"	남영동","	서울특별시",용산구,한강대로
"	한남동R","	서울특별시",용산구,독서당로
"	서울타워","	서울특별시",용산구,남산공원길
"	서울역동자동","	서울특별시",용산구,한강대로
"	이태원거리","	서울특별시",용산구,이태원로
"	순천향입구","	서울특별시",용산구,대사관로
"	숙대","	서울특별시",용산구,청파로47길
"	동빙고","	서울특별시",용산구,장문로
"	숙대입구역","	서울특별시",용산구,한강대로
"	용산아이파크몰","	서울특별시",용산구,한강대로23길
"	동부이촌동","	서울특별시",용산구,이촌로
"	상봉","	서울특별시",중랑구,상봉로
"	중랑역","	서울특별시",중랑구,망우로30길
"	중랑구청","	서울특별시",중랑구,신내로
"	사가정역","	서울특별시",중랑구,면목로
"	상봉역","	서울특별시",중랑구,망우로
"	묵동이마트","	서울특별시",중랑구,동일로
